id	initL	initR	finalL	finalR	message (DEL=deleted NOC=no change MOD=modified)
2179	0	8946	128	8919	MOD	skipped 0 overlaps; used 202 overlaps
2180	0	6739	54	6738	MOD	skipped 0 overlaps; used 19 overlaps
2181	0	6231	19	6230	MOD	skipped 0 overlaps; used 30 overlaps
2182	0	7204	215	7204	MOD	skipped 0 overlaps; used 25 overlaps
2183	0	4416	496	1686	MOD	skipped 0 overlaps; used 16 overlaps
2184	0	18797	9	18778	MOD	skipped 0 overlaps; used 47 overlaps
2185	0	8158	0	8158	NOV
2186	0	7630	29	7577	MOD	skipped 0 overlaps; used 29 overlaps
2187	0	4664	1673	4663	MOD	skipped 0 overlaps; used 15 overlaps
2188	0	3501	42	3484	MOD	skipped 0 overlaps; used 25 overlaps
2189	0	3231	0	3231	NOC	skipped 0 overlaps; used 23 overlaps
2190	0	18890	31	18889	MOD	skipped 0 overlaps; used 43 overlaps
2191	0	10548	0	10547	MOD	skipped 0 overlaps; used 28 overlaps
2192	0	4025	0	4024	MOD	skipped 0 overlaps; used 16 overlaps
2193	0	1597	11	1597	MOD	skipped 0 overlaps; used 25 overlaps
2194	0	1593	1	1586	MOD	skipped 0 overlaps; used 25 overlaps
2195	0	13301	145	13293	MOD	skipped 0 overlaps; used 156 overlaps
2196	0	5969	0	5969	NOC	skipped 0 overlaps; used 20 overlaps
2197	0	19060	28	19060	MOD	skipped 0 overlaps; used 33 overlaps
2198	0	7374	83	7374	MOD	skipped 0 overlaps; used 23 overlaps
2199	0	15254	147	15241	MOD	skipped 0 overlaps; used 144 overlaps
2200	0	3647	530	3578	MOD	skipped 0 overlaps; used 24 overlaps
2201	0	1169	3	986	DEL	skipped 0 overlaps; used 20 overlaps
2202	0	1136	8	1124	MOD	skipped 0 overlaps; used 20 overlaps
2203	0	1153	49	1152	MOD	skipped 0 overlaps; used 20 overlaps
2204	0	1145	9	1137	MOD	skipped 0 overlaps; used 20 overlaps
2205	0	1148	4	1025	MOD	skipped 0 overlaps; used 18 overlaps
2206	0	1144	18	1114	MOD	skipped 0 overlaps; used 18 overlaps
2207	0	1153	31	1149	MOD	skipped 0 overlaps; used 18 overlaps
2208	0	2021	192	2020	MOD	skipped 0 overlaps; used 12 overlaps
2209	0	6052	266	6044	MOD	skipped 0 overlaps; used 25 overlaps
2210	0	2144	1225	2143	DEL	skipped 0 overlaps; used 17 overlaps
2211	0	1031	0	1031	NOV
2212	0	17351	51	17279	MOD	skipped 0 overlaps; used 118 overlaps
2213	0	7668	0	7637	MOD	skipped 0 overlaps; used 26 overlaps
2214	0	2423	23	2414	MOD	skipped 0 overlaps; used 14 overlaps
2215	0	5914	105	5914	MOD	skipped 0 overlaps; used 22 overlaps
2216	0	1757	0	1754	MOD	skipped 0 overlaps; used 13 overlaps
2217	0	8956	0	8956	NOV
2218	0	10219	184	10076	MOD	skipped 0 overlaps; used 39 overlaps
2219	0	1240	195	1054	DEL	skipped 0 overlaps; used 13 overlaps
2220	0	19643	55	19642	MOD	skipped 0 overlaps; used 48 overlaps
2221	0	3980	0	3961	MOD	skipped 0 overlaps; used 19 overlaps
2222	0	3978	12	3977	MOD	skipped 0 overlaps; used 19 overlaps
2223	0	9505	4	9503	MOD	skipped 0 overlaps; used 19 overlaps
2224	0	8182	145	7944	MOD	skipped 0 overlaps; used 62 overlaps
2225	0	4138	2889	4124	MOD	skipped 0 overlaps; used 6 overlaps
2226	0	21494	201	21465	MOD	skipped 0 overlaps; used 54 overlaps
2227	0	1703	34	1697	MOD	skipped 0 overlaps; used 22 overlaps
2228	0	8914	194	8913	MOD	skipped 0 overlaps; used 25 overlaps
2229	0	14813	16	14812	MOD	skipped 0 overlaps; used 42 overlaps
2230	0	7359	17	7339	MOD	skipped 0 overlaps; used 21 overlaps
2231	0	2060	526	2059	MOD	skipped 0 overlaps; used 14 overlaps
2232	0	9320	14	9319	MOD	skipped 0 overlaps; used 34 overlaps
2233	0	9633	1914	9616	MOD	skipped 0 overlaps; used 36 overlaps
2234	0	5565	215	5544	MOD	skipped 0 overlaps; used 21 overlaps
2235	0	6720	357	6704	MOD	skipped 0 overlaps; used 21 overlaps
2236	0	5145	6	5144	MOD	skipped 0 overlaps; used 26 overlaps
2237	0	6821	2051	6821	MOD	skipped 0 overlaps; used 20 overlaps
2238	0	7421	1617	6794	MOD	skipped 0 overlaps; used 26 overlaps
2239	0	2073	12	2070	MOD	skipped 0 overlaps; used 21 overlaps
2240	0	2076	17	2076	MOD	skipped 0 overlaps; used 21 overlaps
2241	0	2095	0	2054	MOD	skipped 0 overlaps; used 21 overlaps
2242	0	20188	8	20187	MOD	skipped 0 overlaps; used 179 overlaps
2243	0	9220	16	9193	MOD	skipped 0 overlaps; used 54 overlaps
2244	0	7248	0	7177	MOD	skipped 0 overlaps; used 37 overlaps
2245	0	2667	531	2667	MOD	skipped 0 overlaps; used 19 overlaps
2246	0	2948	271	2859	MOD	skipped 0 overlaps; used 26 overlaps
2247	0	5677	0	5677	NOV
2248	0	7723	158	7722	MOD	skipped 0 overlaps; used 22 overlaps
2249	0	16702	36	16701	MOD	skipped 0 overlaps; used 88 overlaps
2250	0	16763	687	16435	MOD	skipped 0 overlaps; used 32 overlaps
2251	0	22044	18	22044	MOD	skipped 0 overlaps; used 68 overlaps
2252	0	3738	467	3737	MOD	skipped 0 overlaps; used 19 overlaps
2253	0	11114	0	11065	MOD	skipped 0 overlaps; used 163 overlaps
2254	0	15768	289	15764	MOD	skipped 0 overlaps; used 43 overlaps
2255	0	8539	16	8498	MOD	skipped 0 overlaps; used 25 overlaps
2256	0	6392	0	6372	MOD	skipped 0 overlaps; used 29 overlaps
2257	0	11865	98	11861	MOD	skipped 0 overlaps; used 36 overlaps
2258	0	7182	6	7178	MOD	skipped 0 overlaps; used 28 overlaps
2259	0	14804	0	14803	MOD	skipped 0 overlaps; used 34 overlaps
2260	0	26367	360	26343	MOD	skipped 0 overlaps; used 70 overlaps
2261	0	17595	1	16903	MOD	skipped 0 overlaps; used 50 overlaps
2262	0	6084	78	6084	MOD	skipped 0 overlaps; used 31 overlaps
2263	0	13280	388	13271	MOD	skipped 0 overlaps; used 33 overlaps
2264	0	1379	0	1379	NOV
2265	0	12605	43	12604	MOD	skipped 0 overlaps; used 42 overlaps
2266	0	14419	13	14418	MOD	skipped 0 overlaps; used 48 overlaps
2267	0	7249	2628	7232	MOD	skipped 0 overlaps; used 29 overlaps
2268	0	2464	26	2371	MOD	skipped 0 overlaps; used 28 overlaps
2269	0	3860	246	3790	MOD	skipped 0 overlaps; used 18 overlaps
2270	0	1743	15	1738	MOD	skipped 0 overlaps; used 18 overlaps
2271	0	9756	24	9746	MOD	skipped 0 overlaps; used 31 overlaps
2272	0	8144	47	8111	MOD	skipped 0 overlaps; used 25 overlaps
2273	0	4520	224	4486	MOD	skipped 0 overlaps; used 19 overlaps
2274	0	1474	0	1474	NOV
2275	0	3463	128	3462	MOD	skipped 0 overlaps; used 26 overlaps
2276	0	3388	0	3380	MOD	skipped 0 overlaps; used 26 overlaps
2277	0	2583	51	2552	MOD	skipped 0 overlaps; used 13 overlaps
2278	0	9343	356	8164	MOD	skipped 0 overlaps; used 28 overlaps
2279	0	12903	3081	12872	MOD	skipped 0 overlaps; used 44 overlaps
2280	0	16056	0	16056	NOC	skipped 0 overlaps; used 100 overlaps
2281	0	21379	148	21362	MOD	skipped 0 overlaps; used 59 overlaps
2282	0	8819	5586	8818	MOD	skipped 0 overlaps; used 21 overlaps
2283	0	10609	33	10594	MOD	skipped 0 overlaps; used 37 overlaps
2284	0	13752	23	13751	MOD	skipped 0 overlaps; used 39 overlaps
2285	0	1895	18	1627	MOD	skipped 0 overlaps; used 20 overlaps
2286	0	8201	0	8188	MOD	skipped 0 overlaps; used 26 overlaps
2287	0	5143	16	5056	MOD	skipped 0 overlaps; used 20 overlaps
2288	0	20080	202	20080	MOD	skipped 0 overlaps; used 113 overlaps
2289	0	17982	50	17981	MOD	skipped 0 overlaps; used 64 overlaps
2290	0	4126	42	4111	MOD	skipped 0 overlaps; used 17 overlaps
2291	0	11595	5378	11581	MOD	skipped 0 overlaps; used 59 overlaps
2292	0	8576	0	8575	MOD	skipped 0 overlaps; used 35 overlaps
2293	0	3864	4	3864	MOD	skipped 0 overlaps; used 24 overlaps
2294	0	7445	0	7428	MOD	skipped 0 overlaps; used 44 overlaps
2295	0	16974	248	16965	MOD	skipped 0 overlaps; used 69 overlaps
2296	0	8552	143	8513	MOD	skipped 0 overlaps; used 27 overlaps
2297	0	9265	0	9265	NOV
2298	0	1181	0	1181	NOV
2299	0	6930	148	6833	MOD	skipped 0 overlaps; used 27 overlaps
2300	0	5587	52	5562	MOD	skipped 0 overlaps; used 195 overlaps
2301	0	13429	140	13428	MOD	skipped 0 overlaps; used 35 overlaps
2302	0	4255	439	4254	MOD	skipped 0 overlaps; used 23 overlaps
2303	0	7552	287	7536	MOD	skipped 0 overlaps; used 38 overlaps
2304	0	8406	60	8384	MOD	skipped 0 overlaps; used 36 overlaps
2305	0	14208	102	14205	MOD	skipped 0 overlaps; used 39 overlaps
2306	0	23267	2	23216	MOD	skipped 0 overlaps; used 169 overlaps
2307	0	2429	220	2355	MOD	skipped 0 overlaps; used 9 overlaps
2308	0	15822	5	15805	MOD	skipped 0 overlaps; used 56 overlaps
2309	0	18161	94	18138	MOD	skipped 0 overlaps; used 54 overlaps
2310	0	0	0	0	NOV
2311	0	9023	0	9023	NOV
2312	0	6712	18	6710	MOD	skipped 0 overlaps; used 34 overlaps
2313	0	10908	4566	10872	MOD	skipped 0 overlaps; used 63 overlaps
2314	0	5002	22	5001	MOD	skipped 0 overlaps; used 28 overlaps
2315	0	18099	13	18099	MOD	skipped 0 overlaps; used 39 overlaps
2316	0	1522	20	1521	MOD	skipped 0 overlaps; used 27 overlaps
2317	0	4356	0	4346	MOD	skipped 0 overlaps; used 129 overlaps
2318	0	3840	117	3517	MOD	skipped 0 overlaps; used 19 overlaps
2319	0	9780	499	6374	MOD	skipped 0 overlaps; used 33 overlaps
2320	0	10755	318	10736	MOD	skipped 0 overlaps; used 31 overlaps
2321	0	4488	0	4488	NOC	skipped 0 overlaps; used 38 overlaps
2322	0	3486	13	3485	MOD	skipped 0 overlaps; used 22 overlaps
2323	0	1681	0	1681	NOV
2324	0	15371	72	15341	MOD	skipped 0 overlaps; used 41 overlaps
2325	0	7835	174	6926	MOD	skipped 0 overlaps; used 22 overlaps
2326	0	14707	39	14704	MOD	skipped 0 overlaps; used 30 overlaps
2327	0	13559	172	13551	MOD	skipped 0 overlaps; used 34 overlaps
2328	0	14465	896	14364	MOD	skipped 0 overlaps; used 34 overlaps
2329	0	24934	1259	24232	MOD	skipped 0 overlaps; used 60 overlaps
2330	0	6101	0	6101	NOV
2331	0	18473	17	18462	MOD	skipped 0 overlaps; used 156 overlaps
2332	0	1860	69	1832	MOD	skipped 0 overlaps; used 15 overlaps
2333	0	2571	15	2570	MOD	skipped 0 overlaps; used 16 overlaps
2334	0	982	12	966	DEL	skipped 0 overlaps; used 19 overlaps
2335	0	4373	2523	4154	MOD	skipped 0 overlaps; used 112 overlaps
2336	0	1517	0	1517	NOV
2337	0	13131	108	12191	MOD	skipped 0 overlaps; used 31 overlaps
2338	0	2309	618	1730	MOD	skipped 0 overlaps; used 12 overlaps
2339	0	16248	12	16247	MOD	skipped 0 overlaps; used 50 overlaps
2340	0	4319	393	4319	MOD	skipped 0 overlaps; used 16 overlaps
2341	0	18032	63	17987	MOD	skipped 0 overlaps; used 45 overlaps
2342	0	21772	0	21767	MOD	skipped 0 overlaps; used 59 overlaps
2343	0	12424	2	12382	MOD	skipped 0 overlaps; used 43 overlaps
2344	0	10009	18	10008	MOD	skipped 0 overlaps; used 221 overlaps
2345	0	9183	13	9046	MOD	skipped 0 overlaps; used 24 overlaps
2346	0	28775	0	28775	NOV
2347	0	9707	0	9696	MOD	skipped 0 overlaps; used 32 overlaps
2348	0	4053	10	4052	MOD	skipped 0 overlaps; used 20 overlaps
2349	0	2286	424	2012	MOD	skipped 0 overlaps; used 13 overlaps
2350	0	15253	5	15253	MOD	skipped 0 overlaps; used 79 overlaps
2351	0	0	0	0	NOV
2352	0	1862	14	1862	MOD	skipped 0 overlaps; used 18 overlaps
2353	0	1860	0	1859	MOD	skipped 0 overlaps; used 18 overlaps
2354	0	1865	4	1864	MOD	skipped 0 overlaps; used 18 overlaps
2355	0	13932	29	12956	MOD	skipped 0 overlaps; used 34 overlaps
2356	0	19492	0	15348	MOD	skipped 0 overlaps; used 39 overlaps
2357	0	10395	346	10371	MOD	skipped 0 overlaps; used 28 overlaps
2358	0	23360	12394	23353	MOD	skipped 0 overlaps; used 70 overlaps
2359	0	2668	11	2580	MOD	skipped 0 overlaps; used 15 overlaps
2360	0	0	0	0	NOV
2361	0	6381	3274	6358	MOD	skipped 0 overlaps; used 21 overlaps
2362	0	17365	445	17307	MOD	skipped 0 overlaps; used 46 overlaps
2363	0	5699	7	5696	MOD	skipped 0 overlaps; used 23 overlaps
2364	0	13789	126	13738	MOD	skipped 0 overlaps; used 35 overlaps
2365	0	35794	0	35794	NOV
2366	0	3324	30	3312	MOD	skipped 0 overlaps; used 26 overlaps
2367	0	4360	0	4360	NOV
2368	0	4323	0	4323	NOV
2369	0	7648	0	7647	MOD	skipped 0 overlaps; used 26 overlaps
2370	0	3854	0	3854	NOV
2371	0	1134	21	1133	MOD	skipped 0 overlaps; used 12 overlaps
2372	0	2195	187	2187	MOD	skipped 0 overlaps; used 24 overlaps
2373	0	1352	0	1352	NOV
2374	0	2899	0	2859	MOD	skipped 0 overlaps; used 21 overlaps
2375	0	19274	22	19236	MOD	skipped 0 overlaps; used 47 overlaps
2376	0	21859	159	21810	MOD	skipped 0 overlaps; used 58 overlaps
2377	0	17010	0	17010	NOV
2378	0	10597	31	10575	MOD	skipped 0 overlaps; used 37 overlaps
2379	0	1051	139	1037	DEL	skipped 0 overlaps; used 18 overlaps
2380	0	8526	6	8507	MOD	skipped 0 overlaps; used 28 overlaps
2381	0	1984	35	1984	MOD	skipped 0 overlaps; used 23 overlaps
2382	0	1866	121	1850	MOD	skipped 0 overlaps; used 12 overlaps
2383	0	6055	0	6055	NOC	skipped 0 overlaps; used 30 overlaps
2384	0	13952	303	13741	MOD	skipped 0 overlaps; used 32 overlaps
2385	0	2364	859	2323	MOD	skipped 0 overlaps; used 11 overlaps
2386	0	6532	0	5206	MOD	skipped 0 overlaps; used 19 overlaps
2387	0	11070	0	11070	NOV
2388	0	24958	44	24958	MOD	skipped 0 overlaps; used 65 overlaps
2389	0	6677	184	6676	MOD	skipped 0 overlaps; used 34 overlaps
2390	0	16809	116	16637	MOD	skipped 0 overlaps; used 49 overlaps
2391	0	5774	240	5769	MOD	skipped 0 overlaps; used 27 overlaps
2392	0	1238	459	1225	DEL	skipped 0 overlaps; used 24 overlaps
2393	0	13226	7	13192	MOD	skipped 0 overlaps; used 27 overlaps
2394	0	31941	0	31941	NOV
2395	0	20373	0	20372	MOD	skipped 0 overlaps; used 65 overlaps
2396	0	16590	283	14932	MOD	skipped 0 overlaps; used 31 overlaps
2397	0	17303	0	17269	MOD	skipped 0 overlaps; used 42 overlaps
2398	0	3870	11	3869	MOD	skipped 0 overlaps; used 23 overlaps
2399	0	26504	15	26488	MOD	skipped 0 overlaps; used 87 overlaps
2400	0	15864	11	15863	MOD	skipped 0 overlaps; used 211 overlaps
2401	0	3363	578	3334	MOD	skipped 0 overlaps; used 16 overlaps
2402	0	7167	0	7132	MOD	skipped 0 overlaps; used 33 overlaps
2403	0	14553	32	14491	MOD	skipped 0 overlaps; used 29 overlaps
2404	0	20664	0	20664	NOV
2405	0	6945	0	6945	NOV
2406	0	11142	179	11124	MOD	skipped 0 overlaps; used 35 overlaps
2407	0	1665	311	1664	MOD	skipped 0 overlaps; used 15 overlaps
2408	0	12105	624	12104	MOD	skipped 0 overlaps; used 42 overlaps
2409	0	1578	0	1558	MOD	skipped 0 overlaps; used 16 overlaps
2410	0	3373	5	3360	MOD	skipped 0 overlaps; used 16 overlaps
2411	0	14867	20	14849	MOD	skipped 0 overlaps; used 42 overlaps
2412	0	7355	80	7342	MOD	skipped 0 overlaps; used 29 overlaps
2413	0	2625	6	2624	MOD	skipped 0 overlaps; used 13 overlaps
2414	0	9359	6	9324	MOD	skipped 0 overlaps; used 33 overlaps
2415	0	8207	218	8206	MOD	skipped 0 overlaps; used 31 overlaps
2416	0	2394	0	2393	MOD	skipped 0 overlaps; used 20 overlaps
2417	0	2502	15	2380	MOD	skipped 0 overlaps; used 23 overlaps
2418	0	11042	0	11007	MOD	skipped 0 overlaps; used 67 overlaps
2419	0	7665	363	7665	MOD	skipped 0 overlaps; used 135 overlaps
2420	0	1821	202	1789	MOD	skipped 0 overlaps; used 14 overlaps
2421	0	19790	5	16848	MOD	skipped 0 overlaps; used 70 overlaps
2422	0	11833	0	11832	MOD	skipped 0 overlaps; used 32 overlaps
2423	0	11651	91	11637	MOD	skipped 0 overlaps; used 28 overlaps
2424	0	2075	0	2056	MOD	skipped 0 overlaps; used 12 overlaps
2425	0	3177	5	3170	MOD	skipped 0 overlaps; used 26 overlaps
2426	0	4064	330	3615	MOD	skipped 0 overlaps; used 20 overlaps
2427	0	15732	47	15700	MOD	skipped 0 overlaps; used 56 overlaps
2428	0	24456	3	24455	MOD	skipped 0 overlaps; used 64 overlaps
2429	0	2408	23	2375	MOD	skipped 0 overlaps; used 24 overlaps
2430	0	13172	99	13171	MOD	skipped 0 overlaps; used 36 overlaps
2431	0	2214	0	1974	MOD	skipped 0 overlaps; used 21 overlaps
2432	0	2239	0	2239	NOV
2433	0	4473	176	4472	MOD	skipped 0 overlaps; used 29 overlaps
2434	0	18555	0	18513	MOD	skipped 0 overlaps; used 152 overlaps
2435	0	4308	1054	4273	MOD	skipped 0 overlaps; used 33 overlaps
2436	0	9556	0	9544	MOD	skipped 0 overlaps; used 29 overlaps
2437	0	1571	195	1424	MOD	skipped 0 overlaps; used 23 overlaps
2438	0	15674	33	15609	MOD	skipped 0 overlaps; used 43 overlaps
2439	0	5632	0	5632	NOC	skipped 0 overlaps; used 20 overlaps
2440	0	11105	122	11098	MOD	skipped 0 overlaps; used 38 overlaps
2441	0	5892	336	5879	MOD	skipped 0 overlaps; used 24 overlaps
2442	0	19825	272	19820	MOD	skipped 0 overlaps; used 46 overlaps
2443	0	5796	285	5796	MOD	skipped 0 overlaps; used 14 overlaps
2444	0	15925	157	15906	MOD	skipped 0 overlaps; used 29 overlaps
2445	0	20050	561	20043	MOD	skipped 0 overlaps; used 63 overlaps
2446	0	17833	150	17832	MOD	skipped 0 overlaps; used 51 overlaps
2447	0	10933	222	10897	MOD	skipped 0 overlaps; used 47 overlaps
2448	0	1063	0	1063	NOV
2449	0	10005	3725	9940	MOD	skipped 0 overlaps; used 28 overlaps
2450	0	0	0	0	NOV
2451	0	13459	7	13450	MOD	skipped 0 overlaps; used 44 overlaps
2452	0	2923	0	2872	MOD	skipped 0 overlaps; used 19 overlaps
2453	0	6230	2945	6187	MOD	skipped 0 overlaps; used 13 overlaps
2454	0	5281	176	5280	MOD	skipped 0 overlaps; used 55 overlaps
2455	0	5625	44	5424	MOD	skipped 0 overlaps; used 34 overlaps
2456	0	3249	0	3249	NOC	skipped 0 overlaps; used 22 overlaps
2457	0	11966	589	11926	MOD	skipped 0 overlaps; used 204 overlaps
2458	0	6700	1986	5769	MOD	skipped 0 overlaps; used 19 overlaps
2459	0	15171	0	15170	MOD	skipped 0 overlaps; used 46 overlaps
2460	0	10653	0	10650	MOD	skipped 0 overlaps; used 41 overlaps
2461	0	2401	30	2359	MOD	skipped 0 overlaps; used 22 overlaps
2462	0	1309	35	1183	MOD	skipped 0 overlaps; used 19 overlaps
2463	0	6608	5	6607	MOD	skipped 0 overlaps; used 24 overlaps
2464	0	20964	360	20963	MOD	skipped 0 overlaps; used 43 overlaps
2465	0	5073	0	4971	MOD	skipped 0 overlaps; used 29 overlaps
2466	0	1761	2	1758	MOD	skipped 0 overlaps; used 22 overlaps
2467	0	5304	127	5303	MOD	skipped 0 overlaps; used 25 overlaps
2468	0	6920	12	6879	MOD	skipped 0 overlaps; used 19 overlaps
2469	0	6802	0	6789	MOD	skipped 0 overlaps; used 22 overlaps
2470	0	2761	19	2732	MOD	skipped 0 overlaps; used 23 overlaps
2471	0	17178	7171	16762	MOD	skipped 0 overlaps; used 42 overlaps
2472	0	5973	3	5964	MOD	skipped 0 overlaps; used 35 overlaps
2473	0	23836	342	23797	MOD	skipped 0 overlaps; used 59 overlaps
2474	0	9021	0	9014	MOD	skipped 0 overlaps; used 60 overlaps
2475	0	3551	201	3453	MOD	skipped 0 overlaps; used 25 overlaps
2476	0	26076	0	26076	NOV
2477	0	4758	0	4747	MOD	skipped 0 overlaps; used 23 overlaps
2478	0	2091	9	2090	MOD	skipped 0 overlaps; used 24 overlaps
2479	0	2080	0	2080	NOC	skipped 0 overlaps; used 24 overlaps
2480	0	2091	6	2058	MOD	skipped 0 overlaps; used 24 overlaps
2481	0	2099	12	2092	MOD	skipped 0 overlaps; used 24 overlaps
2482	0	12279	4	12278	MOD	skipped 0 overlaps; used 163 overlaps
2483	0	17369	184	17358	MOD	skipped 0 overlaps; used 50 overlaps
2484	0	15866	0	15828	MOD	skipped 0 overlaps; used 48 overlaps
2485	0	4728	0	4530	MOD	skipped 0 overlaps; used 18 overlaps
2486	0	14047	28	13302	MOD	skipped 0 overlaps; used 44 overlaps
2487	0	4231	638	4133	MOD	skipped 0 overlaps; used 13 overlaps
2488	0	13474	1068	10745	MOD	skipped 0 overlaps; used 18 overlaps
2489	0	8997	36	8988	MOD	skipped 0 overlaps; used 26 overlaps
2490	0	9071	12	9062	MOD	skipped 0 overlaps; used 38 overlaps
2491	0	11534	10	11489	MOD	skipped 0 overlaps; used 42 overlaps
2492	0	1552	0	1552	NOV
2493	0	1177	9	1168	MOD	skipped 0 overlaps; used 10 overlaps
2494	0	1194	46	1127	MOD	skipped 0 overlaps; used 3 overlaps
2495	0	23139	23	23127	MOD	skipped 0 overlaps; used 49 overlaps
2496	0	8693	202	8643	MOD	skipped 0 overlaps; used 157 overlaps
2497	0	11552	21	11539	MOD	skipped 0 overlaps; used 27 overlaps
2498	0	4598	523	4559	MOD	skipped 0 overlaps; used 16 overlaps
2499	0	3929	191	3814	MOD	skipped 0 overlaps; used 18 overlaps
2500	0	1092	155	1091	DEL	skipped 0 overlaps; used 16 overlaps
2501	0	1702	0	1654	MOD	skipped 0 overlaps; used 21 overlaps
2502	0	3732	348	3731	MOD	skipped 0 overlaps; used 14 overlaps
2503	0	3441	221	3416	MOD	skipped 0 overlaps; used 20 overlaps
2504	0	5928	297	5696	MOD	skipped 0 overlaps; used 14 overlaps
2505	0	10027	51	10019	MOD	skipped 0 overlaps; used 26 overlaps
2506	0	2975	282	2940	MOD	skipped 0 overlaps; used 16 overlaps
2507	0	3042	0	3041	MOD	skipped 0 overlaps; used 14 overlaps
2508	0	7287	201	7287	MOD	skipped 0 overlaps; used 36 overlaps
2509	0	14592	47	14569	MOD	skipped 0 overlaps; used 68 overlaps
2510	0	8050	0	7951	MOD	skipped 0 overlaps; used 38 overlaps
2511	0	8827	32	8794	MOD	skipped 0 overlaps; used 63 overlaps
2512	0	2727	15	2712	MOD	skipped 0 overlaps; used 9 overlaps
2513	0	4253	0	4229	MOD	skipped 0 overlaps; used 22 overlaps
2514	0	8730	3	8709	MOD	skipped 0 overlaps; used 29 overlaps
2515	0	9729	4601	9729	MOD	skipped 0 overlaps; used 31 overlaps
2516	0	19548	0	19548	NOC	skipped 0 overlaps; used 58 overlaps
2517	0	14666	0	14588	MOD	skipped 0 overlaps; used 54 overlaps
2518	0	1994	0	1994	NOV
2519	0	3727	806	3726	MOD	skipped 0 overlaps; used 22 overlaps
2520	0	11670	0	11504	MOD	skipped 0 overlaps; used 44 overlaps
2521	0	2594	0	2554	MOD	skipped 0 overlaps; used 16 overlaps
2522	0	0	0	0	NOV
2523	0	11342	52	11330	MOD	skipped 0 overlaps; used 27 overlaps
2524	0	9675	28	9651	MOD	skipped 0 overlaps; used 30 overlaps
2525	0	14698	57	3749	MOD	skipped 0 overlaps; used 29 overlaps
2526	0	3721	4	3718	MOD	skipped 0 overlaps; used 196 overlaps
2527	0	3712	0	3711	MOD	skipped 0 overlaps; used 196 overlaps
2528	0	3721	0	3710	MOD	skipped 0 overlaps; used 196 overlaps
2529	0	8066	117	8054	MOD	skipped 0 overlaps; used 27 overlaps
2530	0	2433	18	2420	MOD	skipped 0 overlaps; used 27 overlaps
2531	0	2430	0	2429	MOD	skipped 0 overlaps; used 27 overlaps
2532	0	2430	7	2414	MOD	skipped 0 overlaps; used 27 overlaps
2533	0	2410	1360	2407	MOD	skipped 0 overlaps; used 27 overlaps
2534	0	1420	24	1365	MOD	skipped 0 overlaps; used 20 overlaps
2535	0	17700	134	17681	MOD	skipped 0 overlaps; used 52 overlaps
2536	0	3739	0	3738	MOD	skipped 0 overlaps; used 22 overlaps
2537	0	9453	19	9430	MOD	skipped 0 overlaps; used 26 overlaps
2538	0	23585	142	23547	MOD	skipped 0 overlaps; used 190 overlaps
2539	0	10262	1	10254	MOD	skipped 0 overlaps; used 63 overlaps
2540	0	17895	1563	6995	MOD	skipped 0 overlaps; used 15 overlaps
2541	0	15105	2	14999	MOD	skipped 0 overlaps; used 33 overlaps
2542	0	17028	16	17027	MOD	skipped 0 overlaps; used 43 overlaps
2543	0	9575	3	9575	MOD	skipped 0 overlaps; used 25 overlaps
2544	0	1113	272	1091	DEL	skipped 0 overlaps; used 18 overlaps
2545	0	2052	84	2048	MOD	skipped 0 overlaps; used 19 overlaps
2546	0	2563	14	2562	MOD	skipped 0 overlaps; used 20 overlaps
2547	0	2315	2	2314	MOD	skipped 0 overlaps; used 12 overlaps
2548	0	9352	6	9352	MOD	skipped 0 overlaps; used 27 overlaps
2549	0	10510	30	10451	MOD	skipped 0 overlaps; used 34 overlaps
2550	0	2740	475	2699	MOD	skipped 0 overlaps; used 18 overlaps
2551	0	20787	0	20787	NOV
2552	0	24875	197	24858	MOD	skipped 0 overlaps; used 165 overlaps
2553	0	7793	2323	7430	MOD	skipped 0 overlaps; used 25 overlaps
2554	0	30281	0	30281	NOV
2555	0	5031	4	5031	MOD	skipped 0 overlaps; used 59 overlaps
2556	0	18361	125	18360	MOD	skipped 0 overlaps; used 58 overlaps
